,date,N - Activités de services administratifs et de soutien,"M - Activités spécialisées, scientifiques et techniques",G - Commerce,J - Information et communication,K - Activités financières et d'assurance,Q - Santé humaine et action sociale,L - Activités immobilières,P - Enseignement,I - Hébergement et restauration,"B,C - Industrie",S - Autres services,0 - Administration,F - Construction,H - Transports et entreposage,"D,E - Electricité - Eau","R - Arts, spectacles et activités récréatives",A - Agriculture,nan
64,2024-05-01,0.36207271155620807,0.14170070437616575,0.08140781783563,0.05964886322486695,0.054815962744769756,0.044185294930749984,0.03689856438091605,0.04343691959053513,0.027199277323292706,0.02909163120125535,0.008392550511441735,0.05984354983782607,0.015533655474782249,0.017908053406431673,0.013088391616015703,0.0030550223305545075,0.00139784988104648,0.0003231797775121388
65,2024-06-01,0.3537764717908109,0.14245760178870184,0.08040359655354007,0.06924232484657457,0.05214200408616926,0.04814640855740628,0.043131858534180584,0.04839031068084275,0.025550850034482712,0.02751565308190065,0.010379749783593474,0.046664234114984646,0.01669273896262022,0.018106983105411006,0.01229538423318337,0.003197899724526461,0.001603802026522577,0.0003021280945486258
66,2024-07-01,0.35158008031386706,0.1470519020817312,0.07713559048097741,0.07768617205496581,0.049562110041719884,0.06767935194772673,0.04302661795499795,0.049400931726108765,0.02708816942283067,0.023880143719551508,0.011857484623677495,0.023328230093367982,0.01569601503265304,0.016407774922252556,0.012157196367582468,0.0031796085897829824,0.003027310622139418,0.0002553100040671994
67,2024-08-01,0.33932511508947816,0.1433736238690784,0.079425699202161,0.0806442833478545,0.04942745859886703,0.07524458599218209,0.0565595120325527,0.04947240925323267,0.0258297697648554,0.021637770068272315,0.014105023692155444,0.014958383771128125,0.015089372787365494,0.01511781812333125,0.01125803185666922,0.003481217474426414,0.004817445910842485,0.00023247916554729002
68,2024-09-01,0.32974125958454664,0.14090282736502371,0.08321398520670374,0.08046446180882531,0.046787965914988,0.07529974784462026,0.06321024555679458,0.04795389662035915,0.02424471943818535,0.02362246066254131,0.02338094160590865,0.014273674626068884,0.013463078409348043,0.013600266653297872,0.010414112029613693,0.0034076882324327916,0.005820846380330526,0.00019782206041160538
69,2024-10-01,0.3395169960180689,0.12947923866003555,0.0829627428566668,0.0843897953424145,0.04710765863071694,0.06611199880031784,0.06665005069837401,0.04589721542521895,0.02141828397546067,0.02450496621901906,0.029780651862024058,0.01579859224795653,0.014632928845587092,0.012725795214670559,0.011463282470651004,0.0029460944895501645,0.004448474241025729,0.0001652340022417672
70,2024-11-01,0.37435065566151926,0.118701505697832,0.07378361137764017,0.08477144174852495,0.04396828510187889,0.058487375357163675,0.05476810203616431,0.046518835801009684,0.020716465488755418,0.025024164320916316,0.03415659893588635,0.016953016078329504,0.017824521970536314,0.012447054956822289,0.012652738829192265,0.002210924923619541,0.0025169768711666195,0.00014772484304235425
71,2024-12-01,0.3965482153407272,0.11076515366815998,0.06854350322702688,0.0851174845775997,0.04402500217406311,0.057341026677771564,0.05001062377232673,0.04579787219736369,0.02096783014156961,0.020706942567976453,0.027917211676646438,0.023188512340161532,0.01947108854667691,0.012553981762972432,0.013863350495731215,0.0018239717129734637,0.001206268832541556,0.00015196028771147807
72,2025-01-01,0.43373010440907445,0.100709956817701,0.06059832995258657,0.07713650750193925,0.042790816813303954,0.056169655412720725,0.04849297509862239,0.05103631295344524,0.020214998900738784,0.017365734576120725,0.02483656267240771,0.017607364635314905,0.019990998502515855,0.012300836682968917,0.013818543084817335,0.0018656329463104227,0.0011884465572383237,0.0001462224821733016
73,2025-02-01,0.41525926347825864,0.10543637340676593,0.060826438708622955,0.07409049148500434,0.04793198404227657,0.05764244694997981,0.04682442789679483,0.05660918188189204,0.02122929445763799,0.018146214745788314,0.023113192361886692,0.020453571791182637,0.02093089196343888,0.012343462509007792,0.015889623269946532,0.0023141670608221045,0.0007918190665573761,0.00016715492413642811
74,2025-03-01,0.3901158413845157,0.10882937442102723,0.061739508976881505,0.07318905706384957,0.05285851693250317,0.0589012792000698,0.0378179204358953,0.06830880058292911,0.02257026183988479,0.02147874877303381,0.024756739008576806,0.025434620881621114,0.0207831187200407,0.012862500412891683,0.01605372176868501,0.0025236925877191465,0.0015721929404642232,0.00020410406941115975
75,2025-04-01,0.34698100217702765,0.1156466888711088,0.06742512646165214,0.07461117859867464,0.05596104210249307,0.06247511303797703,0.036310376633767585,0.08136873639357683,0.024772927238364592,0.024651183808655476,0.025188662443746825,0.027864891374557745,0.021005792116448384,0.014113731755099002,0.0168404656021648,0.0028022254060993987,0.0017511915173005917,0.0002296644612853235
76,2025-05-01,0.34036553793925467,0.11304142346631638,0.07140577935043987,0.07678972248021045,0.05619860719255327,0.06141094398835051,0.03353176800578089,0.09436539100475784,0.025281505661912496,0.024079713061051285,0.024025435019315308,0.02841811855859452,0.015652361752731176,0.014322823861723673,0.016387034236834287,0.002753377026243159,0.0017418317029817836,0.00022862569094850605
77,2025-06-01,0.33715893290218274,0.11734583670169767,0.07521940177849637,0.07909199676637026,0.05393112368633792,0.06210897332255457,0.03384834276475344,0.09890767987065481,0.025281164106709785,0.02108455941794665,0.024157154405820537,0.024335650767987067,0.012807113985448667,0.014572675828617624,0.016302021018593373,0.002733063864187551,0.0008931285367825384,0.00022118027485852873
78,2025-07-01,0.34003189971267855,0.12379216233338237,0.0784894510177832,0.07245986139462855,0.05312246034133011,0.05511019319003525,0.03530885448995654,0.10048569472262925,0.026174882095846314,0.01973014826807277,0.024380723230797777,0.028176213116957075,0.009425133262089573,0.014666828778212206,0.014698824477990155,0.002620447811814092,0.0009974659405775862,0.0003287558152184346
79,2025-08-01,0.3294571052081064,0.13519208248774478,0.08328786385467594,0.06103765304163854,0.0515170990400728,0.05814989184374601,0.039962819265831465,0.0956401060211654,0.02856921029759684,0.019910240014147658,0.022353730258518247,0.033777532398351455,0.00966720654933025,0.01422637546071545,0.013297935434059192,0.002526521466266679,0.0009812780769537677,0.00044534928107901764
80,2025-09-01,0.3402279453371858,0.14173347621646795,0.08005503337556398,0.06008853412920574,0.05344972633539812,0.0514341727717492,0.04037491800077117,0.08360916788935237,0.030616383821489554,0.022048403331046535,0.020780232051558108,0.03494043475865937,0.009699695037982542,0.013427843182421368,0.01227735018553108,0.0026264791158605288,0.002059369945467383,0.000550834514289148
81,2025-10-01,0.3402188846007828,0.14447503475550968,0.07946242990858414,0.0621775385178448,0.05304960819820336,0.051098110228908394,0.03426661094860008,0.08444564620666486,0.029368064261503457,0.02626396707171516,0.018642336444258716,0.03579612650186137,0.009671454596603929,0.01382982500703304,0.01096881153910234,0.0038893395497215464,0.001906431886029241,0.00046977977707310815
