nuts2_code,period,nouveaute_count,influence_count,rupture_count,total_patents,region_name
DE71,2000-2009,69.83888199614006,406.67121212121214,104.44435841935842,15052.424313798965,Darmstadt
UKI3,2000-2009,69.15833333333333,4.333333333333334,39.75,1870.6011794951082,Inner London
SE11,2000-2009,64.10119047619048,21.333333333333336,187.80039682539683,7683.577911708175,Stockholm
FRL0,2000-2009,62.474999999999994,33.88333333333333,58.14924242424243,4758.381746804967,Provence-Alpes-Cote d'Azur
NL36,2000-2009,61.60119047619048,17.333333333333336,31.183333333333337,4801.372879485496,NL36
SE22,2000-2009,61.385714285714286,17.35,89.22922077922078,4930.972176108492,Sydsverige
UKJ2,2000-2009,59.801190476190484,13.458333333333336,35.42142857142857,4085.6617387422184,"Surrey, E/W Sussex"
DE11,2000-2009,54.061904761904756,1391.8004564879564,139.60833333333335,25994.885433434178,Stuttgart
CH01,2000-2009,53.31111111111112,32.63333333333334,25.361111111111114,4593.336818039439,Region lemanique
DK01,2000-2009,52.91666666666667,15.083333333333334,45.37943722943723,5997.883040624953,Hovedstaden
UKJ3,2000-2009,47.44761904761905,7.833333333333334,74.87063492063493,2835.3400797731683,Hampshire and Isle of Wight
ES51,2000-2009,46.675,8.772727272727273,14.166666666666668,4401.284036100638,Cataluna
FRK2,2000-2009,45.00238095238095,193.95952380952383,112.43333333333334,13865.669479850789,Rhone-Alpes
ITH5,2000-2009,44.0,19.666666666666668,14.216666666666667,7312.619639510815,Emilia-Romagna
ES30,2000-2009,41.1,7.266666666666667,30.85,2141.328040493707,Madrid
ITI4,2000-2009,41.083333333333336,7.8,5.0,2102.033830935147,Lazio
DEA1,2000-2009,37.67658730158731,409.5328282828283,45.27905982905983,14729.131683507452,Dusseldorf
DEA2,2000-2009,36.91666666666667,376.11089466089464,81.74404761904762,13837.40128598583,Koln
NL22,2000-2009,36.676923076923075,11.0,7.854700854700855,2617.85106364224,Gelderland
NL32,2000-2009,34.31071428571428,6.75,20.03333333333333,3074.329470383418,Noord-Holland
CH02,2000-2009,34.166666666666664,100.75992063492063,36.875,5351.373473602421,Espace Mittelland
DEA4,2000-2009,32.25,191.84956432456434,20.166666666666664,5139.018387821328,Detmold
CH04,2000-2009,31.192735042735045,160.52424242424243,32.01495726495727,6278.564651503467,Zurich
IE06,2000-2009,30.508333333333336,4.0,28.2,1187.3859038020805,Eastern and Midland
DE30,2000-2009,29.345238095238095,206.2312950937951,32.41944444444445,7031.930203397967,Berlin
UKD3,2000-2009,29.166666666666668,1.875,5.902777777777778,1276.5090381840382,Greater Manchester
DE25,2000-2009,28.30714285714286,385.2338023088023,52.68823953823954,8735.616088769924,Mittelfranken
SE23,2000-2009,27.23809523809524,25.733333333333334,36.2468253968254,5298.2955988456,Vastsverige
FRH0,2000-2009,26.53333333333333,37.05952380952381,77.675,3477.2160644910646,Bretagne
SE12,2000-2009,26.21785714285714,14.5,46.73174603174603,3999.492786599366,Ostra Mellansverige
UKI7,2000-2009,25.325396825396826,3.25,30.802020202020202,1324.1289639582983,Outer London
CH03,2000-2009,24.205555555555556,132.83214285714286,12.972222222222223,6281.505285183227,Nordwestschweiz
FI1C,2000-2009,23.616666666666667,7.25,45.08571428571429,1931.1613421666052,Etela-Suomi
DK04,2000-2009,23.26666666666667,18.61111111111111,18.03333333333333,2247.1234235063184,Midtjylland
ITC1,2000-2009,22.857142857142858,13.866666666666667,23.283333333333335,5506.878896103896,Piemonte
UKI4,2000-2009,22.221284271284276,1.5833333333333335,20.790909090909093,863.97123987124,Outer London - East
UKK5,2000-2009,22.08809523809524,7.366666666666667,47.93333333333334,1694.498573137389,UKK5
DE60,2000-2009,21.295238095238098,64.83852813852815,15.958333333333334,3628.6523885488436,Hamburg
FI19,2000-2009,20.8,8.983333333333334,104.66819846819845,3528.355900063988,Lansi-Suomi
ITI1,2000-2009,19.633333333333333,6.75,5.0,2872.634054834055,Toscana
NO08,2000-2009,18.75,7.566666666666666,23.333333333333332,1885.8662151573917,NO08
UKH2,2000-2009,18.52777777777778,9.283333333333335,14.227777777777778,2539.979030180346,Bedfordshire and Hertfordshire
UKK6,2000-2009,18.366666666666667,8.283333333333333,3.8499999999999996,1070.86547429179,UKK6
UKH4,2000-2009,18.1484126984127,15.781818181818181,35.73059163059163,3525.60278042764,UKH4
ITC3,2000-2009,17.5,5.25,1.8,1045.8724686028258,Liguria
NL35,2000-2009,16.81666666666667,3.7083333333333335,10.535714285714286,1983.1474751126068,NL35
UKI1,2000-2009,15.33452380952381,0.0,7.240909090909091,225.2198273948274,Inner London - West
UKK7,2000-2009,15.133333333333333,6.883333333333333,54.900000000000006,1904.172107059607,UKK7
DEF0,2000-2009,15.086904761904762,114.85634920634922,9.375,4191.380932607984,Schleswig-Holstein
DEB3,2000-2009,15.029595494111625,157.3789183039183,25.37777777777778,8678.80389815682,Rheinhessen-Pfalz
FRD1,2000-2009,14.966666666666669,7.074242424242424,9.833333333333334,901.9510461760462,Basse-Normandie
CH06,2000-2009,14.876068376068377,89.42272727272729,15.153846153846153,2844.598966866467,Zentralschweiz
DE92,2000-2009,14.533333333333335,121.79917582417582,20.029761904761905,5005.385932629749,Hannover
BE21,2000-2009,14.50952380952381,8.266666666666666,14.29761904761905,2974.8843726260175,Antwerpen
UKF1,2000-2009,14.333333333333334,4.5,8.071428571428573,1882.105844986216,Derbyshire and Nottinghamshire
UKH6,2000-2009,13.516666666666667,2.033333333333333,36.99444444444445,1143.2608302808303,UKH6
EL30,2000-2009,13.5,2.5,4.0,502.1214067678353,EL30
DED2,2000-2009,13.416666666666668,96.56948051948052,6.116666666666667,2463.7894522144525,Dresden
ES61,2000-2009,13.380952380952381,2.416666666666667,2.75,530.3003718503719,Andalucia
DE13,2000-2009,13.187301587301588,355.1857142857143,17.433333333333334,10142.525670549781,Freiburg
FI1D,2000-2009,13.083333333333334,4.642857142857142,61.59285714285715,1764.6234630135946,Pohjois- ja Ita-Suomi
UKM1,2000-2009,12.833333333333334,0.5,13.0,928.4028262372303,UKM1
UKF2,2000-2009,12.316666666666666,8.916666666666668,8.0,1404.2211968586969,Leicestershire
DK03,2000-2009,12.233333333333334,11.5,4.2,1435.2385281385282,Syddanmark
UKM0,2000-2009,12.083333333333334,2.0,8.976190476190476,632.7640800865802,UKM0
DE14,2000-2009,11.74047619047619,373.6460789210789,31.533333333333335,8823.68103004517,Tubingen
BE10,2000-2009,11.141666666666667,8.45,9.933333333333334,1195.6802151934048,Bruxelles
ES52,2000-2009,11.0,1.4242424242424243,5.2,995.0492784992786,Comunitat Valenciana
BE23,2000-2009,10.775,5.880952380952381,10.166666666666666,1907.4983931702973,Oost-Vlaanderen
DK02,2000-2009,10.75,4.833333333333334,6.892857142857143,959.4230846223493,Sjaelland
ITF3,2000-2009,10.583333333333334,4.333333333333334,8.6,758.274927849928,Campania
NO0A,2000-2009,10.5,10.25,2.666666666666667,1025.2747511260668,NO0A
DK05,2000-2009,10.416666666666668,4.5,20.483333333333334,623.0090168603326,Nordjylland
ITH4,2000-2009,10.416666666666668,1.8333333333333335,0.0,1461.795584970585,Friuli-Venezia Giulia
UKH3,2000-2009,10.291666666666668,4.816666666666666,6.4222222222222225,1818.9617363210773,Essex
FRF3,2000-2009,10.216666666666667,14.566666666666666,3.5333333333333337,1532.5481282606283,Lorraine
UKE4,2000-2009,10.166666666666668,5.783333333333333,7.5,1251.7620776282542,West Yorkshire
NL42,2000-2009,10.00952380952381,10.533333333333335,8.233333333333334,2251.6706772158013,Limburg (NL)
IE04,2000-2009,9.858333333333333,1.5,5.0,539.18591557494,Northern and Western
DEA5,2000-2009,9.519047619047619,297.0135864135864,24.71111111111111,7286.325353429045,Arnsberg
UKG3,2000-2009,9.333333333333334,3.533333333333333,7.5,1199.95669271205,West Midlands
ITF1,2000-2009,9.216666666666669,3.5,3.0,545.0925518925519,Abruzzo
UKD6,2000-2009,9.083333333333334,1.5,6.25,1400.2898657771616,Cheshire
UKI5,2000-2009,8.991666666666667,1.25,3.866666666666667,332.99854699455545,Outer London - South
UKG1,2000-2009,8.842857142857143,12.424242424242424,8.681818181818182,1597.6161782661784,Herefordshire
IE05,2000-2009,8.803174603174604,3.4166666666666665,4.116666666666667,671.1629318513465,Southern
UKI6,2000-2009,8.667857142857144,1.3333333333333335,4.666666666666667,537.3780025530025,Outer London - West
UKE2,2000-2009,8.616666666666667,0.25,4.908333333333333,683.6223476471928,North Yorkshire
FRF1,2000-2009,8.483333333333334,57.94545454545455,20.733333333333334,3108.6954585833846,Alsace
BE24,2000-2009,8.4,5.0166666666666675,9.933333333333334,2299.257990872441,Vlaams-Brabant
ES22,2000-2009,8.357142857142858,5.666666666666667,4.333333333333334,436.3008658008658,Navarra
NL11,2000-2009,8.233333333333334,0.0,2.8500000000000005,485.1591783216783,Groningen
UKG2,2000-2009,7.9,4.75,12.666666666666668,777.6730283605284,Shropshire and Staffordshire
ES21,2000-2009,7.1,5.666666666666667,6.333333333333334,1097.2489010989011,Pais Vasco
DE94,2000-2009,7.033333333333334,127.07662337662337,5.688034188034187,2968.330032364436,Weser-Ems
UKC4,2000-2009,6.966666666666667,4.166666666666667,0.33333333333333337,1072.9243333960726,UKC4
AT12,2000-2009,6.916666666666667,73.42380952380952,5.068589743589744,2098.157864357864,Niederosterreich
UKL5,2000-2009,6.833333333333334,2.65,0.325,739.2997474747475,UKL5
DE26,2000-2009,6.783333333333333,227.61904761904762,15.333333333333334,5495.11712668095,Unterfranken
DEC0,2000-2009,6.741666666666667,49.608333333333334,7.042857142857143,1559.9283101538986,Saarland
CH05,2000-2009,6.700000000000001,112.4452380952381,12.8,3871.3081593844754,Ostschweiz
ITI3,2000-2009,6.666666666666667,3.8666666666666667,2.7,979.8040043290043,Marche
AT13,2000-2009,6.601190476190476,70.18174603174603,11.408333333333333,2920.4866187733833,Wien
FRJ2,2000-2009,6.6,44.445238095238096,36.44047619047619,2997.4481976356974,Midi-Pyrenees
DE93,2000-2009,6.554621095750128,53.942796092796094,11.551190476190477,2619.580696453141,Luneburg
UKK4,2000-2009,6.5,0.75,2.25,458.0292207792208,Devon
NL21,2000-2009,6.416666666666667,1.3333333333333335,6.7178571428571425,1205.5303141303143,Overijssel
AT22,2000-2009,6.333333333333334,94.75634920634921,5.25,2093.269634776988,Steiermark
CZ01,2000-2009,6.333333333333334,0.2,1.8333333333333335,279.9574314574314,Praha
DE40,2000-2009,6.208333333333334,80.32420634920635,10.55,2318.1846791065836,Brandenburg
BE35,2000-2009,6.176190476190476,1.666666666666667,4.333333333333334,320.87836134453784,Namur
ES11,2000-2009,6.125,5.0,0.0,236.6555194805195,Galicia
DEB1,2000-2009,5.916666666666667,91.33446275946277,12.491666666666667,2665.9618098748515,Koblenz
BE22,2000-2009,5.833333333333334,12.116666666666667,1.5,835.2277417027417,Limburg (BE)
FRB0,2000-2009,5.75,51.72619047619048,11.476190476190476,2555.826273726274,Centre-Val de Loire
BE32,2000-2009,5.7,6.416666666666667,2.5,924.0708423112835,Hainaut
DEG0,2000-2009,5.583333333333334,94.22936507936508,5.016666666666667,2560.277577341819,Thuringen
LU00,2000-2009,5.5,7.0,2.2,884.4504551004552,Luxembourg
FRG0,2000-2009,5.166666666666667,38.81666666666667,6.8500000000000005,2165.852437839938,Pays de la Loire
BE31,2000-2009,5.152380952380953,2.916666666666667,3.119047619047619,1283.565910212079,Brabant wallon
FRE2,2000-2009,5.116666666666667,17.616666666666667,0.5,1490.2603696741855,Picardie
FRI1,2000-2009,5.116666666666667,12.170634920634921,6.226190476190476,1533.8946603777486,Aquitaine
CH07,2000-2009,5.083333333333334,9.45,3.833333333333333,819.5008297258297,Ticino
DEA3,2000-2009,5.0,151.32896825396824,8.041880341880342,4743.791504573857,Munster
ES24,2000-2009,5.0,9.11111111111111,3.2666666666666666,445.10141525141523,Aragon
FRJ1,2000-2009,5.0,9.45,2.8333333333333335,1320.339925760514,Languedoc-Roussillon
SI03,2000-2009,5.0,3.5055555555555555,0.0,520.0189865689865,Vzhodna Slovenija
UKD4,2000-2009,5.0,3.8333333333333335,3.5833333333333335,681.8297619047619,Lancashire
DEE0,2000-2009,4.916666666666667,26.480158730158735,1.8269230769230769,1172.764391164391,Sachsen-Anhalt
SE31,2000-2009,4.80952380952381,9.0,11.333333333333332,1155.840909090909,Norra Mellansverige
UKJ4,2000-2009,4.808333333333334,5.416666666666667,2.7,1348.7286210443403,Kent
BE25,2000-2009,4.7,7.05,3.8333333333333335,1267.1426960896001,West-Vlaanderen
IE02,2000-2009,4.5,1.5833333333333333,2.0,168.9374357349967,IE02
SE21,2000-2009,4.476190476190476,9.166666666666668,0.8333333333333334,945.2,Smaland med oarna
BG41,2000-2009,4.4,0.0,1.0,108.13253968253969,BG41
SE33,2000-2009,4.357142857142858,1.3333333333333333,18.14761904761905,676.9329365079365,Ovre Norrland
EL52,2000-2009,4.333333333333334,2.0,0.33333333333333337,145.22738095238097,EL52
DE72,2000-2009,4.25,101.98849206349207,7.785714285714286,2508.647482296119,Giessen
FRC1,2000-2009,4.25,15.25,9.5,1261.1123791842833,Bourgogne
AT32,2000-2009,4.226190476190476,30.035714285714285,3.3333333333333335,849.1728174603174,Salzburg
ES70,2000-2009,4.0,0.0,0.0,93.28809523809524,Canarias
SI04,2000-2009,4.0,1.4444444444444446,2.0,377.14002386502386,Zahodna Slovenija
UKD7,2000-2009,4.0,2.0,1.125,930.4584415584416,Merseyside
NL13,2000-2009,3.95,4.5,0.16666666666666669,378.79011544011547,Drenthe
FRI3,2000-2009,3.8333333333333335,9.4,4.25,912.1124389499389,Poitou-Charentes
DE91,2000-2009,3.7857142857142856,118.73830336330337,9.283333333333335,3708.363027352052,Braunschweig
FRE1,2000-2009,3.7,12.090476190476192,2.2023809523809526,1697.6293288267125,Nord-Pas-de-Calais
UKM2,2000-2009,3.5071428571428576,1.0,1.4583333333333335,229.83896103896103,Eastern Scotland
ITH2,2000-2009,3.5,1.25,2.0,281.3702380952381,Provincia di Trento
NL23,2000-2009,3.3333333333333335,0.0,0.0,240.84079896711478,Flevoland
BE33,2000-2009,3.2,10.850000000000001,1.916666666666667,1036.4927600177598,Liege
DE27,2000-2009,3.166666666666667,225.75804473304476,15.8,5818.4161416198185,Schwaben
CZ04,2000-2009,3.0,0.0,0.0,36.55833333333334,Severozapad
FRF2,2000-2009,3.0,9.7,0.25,802.3592295131768,Champagne-Ardenne
HR03,2000-2009,3.0,0.16666666666666669,0.0,36.51114718614719,HR03
LV00,2000-2009,3.0,0.0,0.0,112.43990176490178,LV00
ME14,2000-2009,3.0,0.0,0.0,71.64166666666667,ME14
ME19,2000-2009,3.0,0.0,0.0,86.46904761904763,ME19
NL34,2000-2009,3.0,0.3666666666666667,0.8333333333333334,266.38014069264074,NL34
PT1A,2000-2009,3.0,1.25,3.0,218.78032106782106,PT1A
ITF4,2000-2009,2.892857142857143,2.5,1.5,488.3029581529581,Puglia
DE24,2000-2009,2.85,119.30259740259741,11.8,2711.9815850070645,Oberfranken
NLZZ,2000-2009,2.75,0.33333333333333337,0.33333333333333337,160.04330114330116,NLZZ
UKK3,2000-2009,2.666666666666667,0.0,2.2,196.36948051948053,Cornwall and Isles of Scilly
DE22,2000-2009,2.5595238095238093,100.85321067821069,4.616666666666667,2140.1285121624405,Niederbayern
DE80,2000-2009,2.5000000000000004,13.723989898989899,2.142857142857143,649.4062474075631,Mecklenburg-Vorpommern
DEZZ,2000-2009,2.5,13.275000000000002,4.283333333333333,592.7999296025612,DEZZ
ES12,2000-2009,2.4,0.0,1.0,140.34158064158066,Asturias
UKN0,2000-2009,2.4,0.0,6.583333333333334,522.7882625311197,Northern Ireland
UKL3,2000-2009,2.366666666666667,0.5,1.3583333333333334,224.09161671661673,UKL3
PL91,2000-2009,2.3452380952380953,0.2,0.5,259.5227564102564,Warszawski stoleczny
EL43,2000-2009,2.3333333333333335,0.0,0.0,52.887728937728944,EL43
PL51,2000-2009,2.3333333333333335,1.0,1.5,102.6705377955378,Dolnoslaskie
DE23,2000-2009,2.291666666666667,272.31893939393944,12.676190476190477,4090.9399923605806,Oberpfalz
AT31,2000-2009,2.25,107.13333333333333,3.333333333333334,2947.2163619060675,Oberosterreich
ITG2,2000-2009,2.166666666666667,0.0,0.0,167.99209956709956,Sardegna
ITI2,2000-2009,2.166666666666667,1.0,0.5,387.4084415584416,Umbria
UKM3,2000-2009,2.15,0.45,3.0000000000000004,545.6586510711511,South Western Scotland
AT33,2000-2009,2.0,33.104040404040404,4.125,1130.3168831168832,Tirol
BG42,2000-2009,2.0,0.0,0.0,16.21666666666667,BG42
CZ07,2000-2009,2.0,1.25,0.0,117.72712842712842,Stredni Morava
DE73,2000-2009,2.0,70.7927960927961,3.2333333333333334,1612.6185359961676,Kassel
ES41,2000-2009,2.0,0.0,0.25,360.8624708624709,Castilla y Leon
FRC2,2000-2009,2.0,21.06666666666667,3.083333333333333,1399.4870564076446,Franche-Comte
ITF6,2000-2009,2.0,0.0,0.0,116.68138528138527,Calabria
MT00,2000-2009,2.0,4.0,0.0,119.87142857142857,MT00
NL12,2000-2009,2.0,0.0,1.2,360.9873015873016,Friesland
NO06,2000-2009,2.0,1.0,2.5,456.5345238095238,Trondelag
PL21,2000-2009,2.0,2.5,1.1666666666666667,157.83516483516485,Malopolskie
PT11,2000-2009,2.0,1.3333333333333335,0.6666666666666667,280.3923992673993,Norte
UKH5,2000-2009,2.0,3.5,0.75,375.76693722943725,UKH5
UKL4,2000-2009,2.0,2.0,0.33333333333333337,292.6000360750361,UKL4
UKM9,2000-2009,2.0,0.2,1.6428571428571428,234.9454887218045,UKM9
HU11,2000-2009,1.9523809523809523,3.340909090909091,14.095238095238095,777.4742043142044,Budapest
DED4,2000-2009,1.8333333333333335,41.975,3.5083333333333337,1015.5895535020536,Chemnitz
CZ06,2000-2009,1.75,0.7333333333333334,0.25,224.0600000876317,Jihovychod
FRD2,2000-2009,1.75,36.75,2.75,2014.8623769204653,Haute-Normandie
ME09,2000-2009,1.75,0.0,0.4,182.55311355311358,ME09
IS02,2000-2009,1.6666666666666667,0.0,0.6666666666666667,103.27023809523811,IS02
UKF3,2000-2009,1.5555555555555556,1.4761904761904763,1.0555555555555556,327.7122405372405,Lincolnshire
IS01,2000-2009,1.5333333333333334,1.0,1.3333333333333335,172.14880952380952,IS01
AT34,2000-2009,1.5,67.56111111111112,7.533333333333333,1558.5765928515927,Vorarlberg
ES42,2000-2009,1.5,0.2,1.0,145.53381063381062,Castilla-La Mancha
PL43,2000-2009,1.5,0.0,0.0,45.486507936507934,Lubuskie
PL84,2000-2009,1.5,0.0,0.0,12.042857142857143,Podlaskie
FRK1,2000-2009,1.3333333333333335,28.933333333333334,4.5,1404.7388509151665,Auvergne
PL22,2000-2009,1.3333333333333335,0.0,0.0,109.2897741147741,Slaskie
PL71,2000-2009,1.3333333333333335,0.5,2.25,144.05663919413917,Lodzkie
ME15,2000-2009,1.25,0.0,0.0,46.20555555555556,ME15
SK01,2000-2009,1.25,0.3611111111111111,0.25,115.67431457431456,Bratislavsky kraj
DEB2,2000-2009,1.2435897435897436,10.2,2.4102564102564106,489.6260989010989,Trier
ITG1,2000-2009,1.1666666666666667,0.0,1.3333333333333335,630.3971611721611,Sicilia
RO32,2000-2009,1.1666666666666667,0.0,0.0,104.38008658008658,Bucuresti-Ilfov
ES23,2000-2009,1.1428571428571428,0.0,1.0,62.471428571428575,La Rioja
IE01,2000-2009,1.0833333333333333,1.0,2.5833333333333335,131.89872349872348,IE01
AT21,2000-2009,1.0,22.616666666666667,1.5,671.6165615430322,Karnten
CHZZ,2000-2009,1.0,0.5,0.25,95.27626262626262,CHZZ
DE50,2000-2009,1.0,8.333333333333334,3.416666666666667,633.965589862494,Bremen
EE00,2000-2009,1.0,1.0,0.33333333333333337,141.58232359745517,EE00
EL54,2000-2009,1.0,0.0,0.0,7.50952380952381,EL54
EL61,2000-2009,1.0,0.0,0.0,27.49285714285714,EL61
EL65,2000-2009,1.0,0.0,0.0,19.492857142857144,EL65
FI20,2000-2009,1.0,0.0,2.0,19.541666666666668,Aland
FRY3,2000-2009,1.0,0.0,0.0,3.816666666666667,FRY3
HR05,2000-2009,1.0,0.0,2.833333333333334,187.0680375180375,HR05
ME11,2000-2009,1.0,0.0,0.0,14.866666666666667,ME11
ME31,2000-2009,1.0,0.0,0.0,2.95,ME31
MTZZ,2000-2009,1.0,0.0,0.0,7.233333333333333,MTZZ
PL41,2000-2009,1.0,1.0,0.0,119.56746031746032,Wielkopolskie
PT19,2000-2009,1.0,2.416666666666667,0.0,132.60476190476192,PT19
PT1B,2000-2009,1.0,0.0,0.0,29.185714285714287,PT1B
ROZZ,2000-2009,1.0,0.0,0.0,6.892857142857142,ROZZ
SEZZ,2000-2009,1.0,0.25,0.8333333333333334,59.21263736263737,SEZZ
SK02,2000-2009,1.0,1.3333333333333335,0.25,65.33928571428572,Zapadne Slovensko
UKD1,2000-2009,1.0,3.916666666666667,0.0,259.8043650793651,Cumbria
UKE1,2000-2009,1.0,4.0,1.2,504.0090659340659,East Yorkshire and Northern Lincolnshire
UKE3,2000-2009,1.0,1.5,3.2,539.7583666333667,South Yorkshire
UKK1,2000-2009,1.0,0.0,3.9333333333333336,60.894047619047626,"Gloucestershire, Wiltshire"
NO07,2000-2009,0.7833333333333334,0.0,0.0,104.93859649122808,Nord-Norge
ES53,2000-2009,0.7333333333333334,0.0,0.0,85.13016983016983,Illes Balears
NO09,2000-2009,0.6666666666666667,5.416666666666667,2.3333333333333335,715.9107142857143,NO09
BE34,2000-2009,0.6666666666666666,2.0,0.0,284.9467383923266,Luxembourg (BE)
DED5,2000-2009,0.6666666666666666,17.84285714285714,5.75,557.6087333418216,Leipzig
CZ03,2000-2009,0.5,4.05,0.0,107.73328060828061,Jihozapad
CZ08,2000-2009,0.5,2.166666666666667,0.0,104.9234126984127,Moravskoslezsko
ESZZ,2000-2009,0.5,1.3333333333333335,0.6666666666666667,29.780761698618843,ESZZ
FRI2,2000-2009,0.5,19.80952380952381,2.0,386.3551587301588,Limousin
PT15,2000-2009,0.5,0.5,0.5,16.983333333333334,Algarve
RO21,2000-2009,0.5,0.0,0.5,12.524603174603175,Nord-Est
CZ05,2000-2009,0.4,4.2,1.0,206.54563492063494,Severovychod
FRY1,2000-2009,0.33333333333333337,0.0,0.0,13.617857142857144,FRY1
MEZZ,2000-2009,0.33333333333333337,0.0,0.0,1.916666666666667,MEZZ
ES43,2000-2009,0.3333333333333333,0.0,0.0,24.21666666666667,Extremadura
FRY2,2000-2009,0.25,0.0,0.0,7.4944444444444445,FRY2
PL81,2000-2009,0.14285714285714285,0.0,0.0,43.74285714285714,Lubelskie
PL92,2000-2009,0.14285714285714285,0.0,0.0,45.70271672771673,Mazowiecki
EL63,2000-2009,0.125,0.0,0.0,42.250865800865796,EL63
AT11,2000-2009,0.0,6.5,0.125,207.32427849927853,Burgenland
ATZZ,2000-2009,0.0,0.0,0.0,43.756839402427644,ATZZ
BEZZ,2000-2009,0.0,0.0,0.5,36.46601541733121,BEZZ
BG31,2000-2009,0.0,0.0,0.0,8.277777777777779,BG31
BG32,2000-2009,0.0,0.0,0.0,13.123611111111112,BG32
BG33,2000-2009,0.0,0.0,0.0,19.03333333333333,BG33
BG34,2000-2009,0.0,0.0,0.0,6.391666666666667,BG34
BGZZ,2000-2009,0.0,0.0,0.0,2.405555555555556,BGZZ
CY00,2000-2009,0.0,1.25,1.0,96.39636752136751,CY00
CZ02,2000-2009,0.0,1.7,0.0,126.42622655122656,Stredni Cechy
CZZZ,2000-2009,0.0,0.0,0.0,7.401190476190476,CZZZ
DKZZ,2000-2009,0.0,0.0,1.0833333333333335,43.977380952380955,DKZZ
EEZZ,2000-2009,0.0,0.0,0.0,8.333333333333332,EEZZ
EL41,2000-2009,0.0,0.0,0.0,1.0,EL41
EL42,2000-2009,0.0,0.0,0.0,11.576923076923077,EL42
EL51,2000-2009,0.0,0.0,0.0,4.5,EL51
EL53,2000-2009,0.0,0.0,0.0,2.0,EL53
EL62,2000-2009,0.0,0.0,0.0,2.0,EL62
EL64,2000-2009,0.0,0.0,0.0,11.419047619047621,EL64
ELZZ,2000-2009,0.0,0.0,0.0,1.0,ELZZ
ES13,2000-2009,0.0,6.111111111111111,0.5,60.70277777777778,Cantabria
ES62,2000-2009,0.0,0.0,0.0,124.35753968253968,Murcia
FIZZ,2000-2009,0.0,0.0,0.4761904761904762,20.01978021978022,FIZZ
FRM0,2000-2009,0.0,1.0,0.0,27.676190476190477,Corse
FRY4,2000-2009,0.0,0.0,0.0,30.883333333333333,FRY4
FRY5,2000-2009,0.0,0.0,0.0,1.0,FRY5
FRZZ,2000-2009,0.0,2.0,0.0,114.8523199023199,FRZZ
HR02,2000-2009,0.0,0.5,0.0,22.583333333333332,HR02
HR06,2000-2009,0.0,0.0,0.0,37.70198412698413,HR06
HRZZ,2000-2009,0.0,0.0,0.0,3.9343434343434343,HRZZ
HU12,2000-2009,0.0,0.5833333333333334,2.916666666666667,214.44400460650462,Pest
HU21,2000-2009,0.0,0.5,0.0,52.60201465201466,Kozep-Dunantul
HU22,2000-2009,0.0,0.0,0.0,49.06450493950494,Nyugat-Dunantul
HU23,2000-2009,0.0,0.16666666666666666,0.0,46.90646760646761,Del-Dunantul
HU31,2000-2009,0.0,1.3333333333333335,0.125,61.12424242424243,Eszak-Magyarorszag
HU32,2000-2009,0.0,1.0,0.125,119.84359945609947,Eszak-Alfold
HU33,2000-2009,0.0,0.5,0.5,122.1604118104118,Del-Alfold
HUZZ,2000-2009,0.0,0.0,0.0,2.8280885780885776,HUZZ
IEZZ,2000-2009,0.0,0.0,1.5,40.77338772338773,IEZZ
ISZZ,2000-2009,0.0,0.0,0.0,8.838034188034188,ISZZ
ITC2,2000-2009,0.0,0.0,0.0,78.4,Valle d'Aosta
ITF2,2000-2009,0.0,0.0,0.0,16.266666666666666,Molise
ITF5,2000-2009,0.0,0.0,0.0,48.491666666666674,Basilicata
ITH1,2000-2009,0.0,11.88888888888889,0.0,387.934126984127,Provincia di Bolzano
ITZZ,2000-2009,0.0,2.0,0.0,112.26191586191587,ITZZ
LIZZ,2000-2009,0.0,3.7,0.0,281.9793650793651,LIZZ
LT01,2000-2009,0.0,0.0,0.0,64.04277944277945,LT01
LT02,2000-2009,0.0,0.0,0.0,27.014534077034078,LT02
LTZZ,2000-2009,0.0,0.0,0.0,3.166666666666667,LTZZ
LVZZ,2000-2009,0.0,0.0,0.0,1.907575757575758,LVZZ
ME01,2000-2009,0.0,0.0,0.0,7.0,ME01
ME02,2000-2009,0.0,0.0,0.0,4.727777777777778,ME02
ME03,2000-2009,0.0,0.0,0.0,0.33333333333333337,ME03
ME05,2000-2009,0.0,0.0,0.0,14.316666666666668,ME05
ME06,2000-2009,0.0,0.0,0.0,1.75,ME06
ME07,2000-2009,0.0,0.0,0.0,1.1666666666666667,ME07
ME08,2000-2009,0.0,0.0,0.0,47.76666666666667,ME08
ME10,2000-2009,0.0,0.0,0.0,0.33333333333333337,ME10
ME12,2000-2009,0.0,0.0,0.0,1.0,ME12
ME13,2000-2009,0.0,0.0,0.0,3.277777777777778,ME13
ME16,2000-2009,0.0,0.0,0.0,4.066666666666667,ME16
ME17,2000-2009,0.0,0.0,0.0,12.571428571428571,ME17
ME18,2000-2009,0.0,0.0,0.0,1.0909090909090908,ME18
ME20,2000-2009,0.0,0.0,0.0,2.25,ME20
ME21,2000-2009,0.0,0.0,0.0,20.983333333333334,ME21
ME22,2000-2009,0.0,0.0,0.0,18.416666666666668,ME22
ME23,2000-2009,0.0,0.0,0.0,4.5,ME23
ME24,2000-2009,0.0,0.0,0.0,5.626190476190476,ME24
ME25,2000-2009,0.0,0.0,0.0,6.166666666666667,ME25
